secao_code,divisao_code,grupo_code,classe_code,subclasse_code,desc,secao_desc,divisao_desc,grupo_desc,classe_desc,div_int,div_label,grp_label,cls_label
C,12,12.2,12.20-4,1220-4/01,Fabricação de cigarros,INDÚSTRIAS DE TRANSFORMAÇÃO,FABRICAÇÃO DE PRODUTOS DO FUMO,Fabricação de produtos do fumo,Fabricação de produtos do fumo,12.0,12 - FABRICAÇÃO DE PRODUTOS DO FUMO,12.2 - Fabricação de produtos do fumo,12.20-4 - Fabricação de produtos do fumo
C,12,12.2,12.20-4,1220-4/02,Fabricação de cigarrilhas e charutos,INDÚSTRIAS DE TRANSFORMAÇÃO,FABRICAÇÃO DE PRODUTOS DO FUMO,Fabricação de produtos do fumo,Fabricação de produtos do fumo,12.0,12 - FABRICAÇÃO DE PRODUTOS DO FUMO,12.2 - Fabricação de produtos do fumo,12.20-4 - Fabricação de produtos do fumo
C,12,12.2,12.20-4,1220-4/03,Fabricação de filtros para cigarros,INDÚSTRIAS DE TRANSFORMAÇÃO,FABRICAÇÃO DE PRODUTOS DO FUMO,Fabricação de produtos do fumo,Fabricação de produtos do fumo,12.0,12 - FABRICAÇÃO DE PRODUTOS DO FUMO,12.2 - Fabricação de produtos do fumo,12.20-4 - Fabricação de produtos do fumo
C,12,12.2,12.20-4,1220-4/99,"Fabricação de outros produtos do fumo, exceto cigarros, cigarrilhas e charutos",INDÚSTRIAS DE TRANSFORMAÇÃO,FABRICAÇÃO DE PRODUTOS DO FUMO,Fabricação de produtos do fumo,Fabricação de produtos do fumo,12.0,12 - FABRICAÇÃO DE PRODUTOS DO FUMO,12.2 - Fabricação de produtos do fumo,12.20-4 - Fabricação de produtos do fumo
C,13,13.1,13.11-1,1311-1/00,Preparação e fiação de fibras de algodão,INDÚSTRIAS DE TRANSFORMAÇÃO,FABRICAÇÃO DE PRODUTOS TÊXTEIS,Preparação e fiação de fibras têxteis,Preparação e fiação de fibras de algodão,13.0,13 - FABRICAÇÃO DE PRODUTOS TÊXTEIS,13.1 - Preparação e fiação de fibras têxteis,13.11-1 - Preparação e fiação de fibras de algodão
C,13,13.1,13.12-0,1312-0/00,"Preparação e fiação de fibras têxteis naturais, exceto algodão",INDÚSTRIAS DE TRANSFORMAÇÃO,FABRICAÇÃO DE PRODUTOS TÊXTEIS,Preparação e fiação de fibras têxteis,"Preparação e fiação de fibras têxteis naturais, exceto algodão",13.0,13 - FABRICAÇÃO DE PRODUTOS TÊXTEIS,13.1 - Preparação e fiação de fibras têxteis,"13.12-0 - Preparação e fiação de fibras têxteis naturais, exceto algodão"
C,13,13.1,13.13-8,1313-8/00,Fiação de fibras artificiais e sintéticas,INDÚSTRIAS DE TRANSFORMAÇÃO,FABRICAÇÃO DE PRODUTOS TÊXTEIS,Preparação e fiação de fibras têxteis,Fiação de fibras artificiais e sintéticas,13.0,13 - FABRICAÇÃO DE PRODUTOS TÊXTEIS,13.1 - Preparação e fiação de fibras têxteis,13.13-8 - Fiação de fibras artificiais e sintéticas
C,13,13.1,13.14-6,1314-6/00,Fabricação de linhas para costurar e bordar,INDÚSTRIAS DE TRANSFORMAÇÃO,FABRICAÇÃO DE PRODUTOS TÊXTEIS,Preparação e fiação de fibras têxteis,Fabricação de linhas para costurar e bordar,13.0,13 - FABRICAÇÃO DE PRODUTOS TÊXTEIS,13.1 - Preparação e fiação de fibras têxteis,13.14-6 - Fabricação de linhas para costurar e bordar
C,13,13.2,13.21-9,1321-9/00,Tecelagem de fios de algodão,INDÚSTRIAS DE TRANSFORMAÇÃO,FABRICAÇÃO DE PRODUTOS TÊXTEIS,"Tecelagem, exceto malha",Tecelagem de fios de algodão,13.0,13 - FABRICAÇÃO DE PRODUTOS TÊXTEIS,"13.2 - Tecelagem, exceto malha",13.21-9 - Tecelagem de fios de algodão
C,13,13.2,13.22-7,1322-7/00,"Tecelagem de fios de fibras têxteis naturais, exceto algodão",INDÚSTRIAS DE TRANSFORMAÇÃO,FABRICAÇÃO DE PRODUTOS TÊXTEIS,"Tecelagem, exceto malha","Tecelagem de fios de fibras têxteis naturais, exceto algodão",13.0,13 - FABRICAÇÃO DE PRODUTOS TÊXTEIS,"13.2 - Tecelagem, exceto malha","13.22-7 - Tecelagem de fios de fibras têxteis naturais, exceto algodão"
C,13,13.2,13.23-5,1323-5/00,Tecelagem de fios de fibras artificiais e sintéticas,INDÚSTRIAS DE TRANSFORMAÇÃO,FABRICAÇÃO DE PRODUTOS TÊXTEIS,"Tecelagem, exceto malha",Tecelagem de fios de fibras artificiais e sintéticas,13.0,13 - FABRICAÇÃO DE PRODUTOS TÊXTEIS,"13.2 - Tecelagem, exceto malha",13.23-5 - Tecelagem de fios de fibras artificiais e sintéticas
C,13,13.3,13.30-8,1330-8/00,Fabricação de tecidos de malha,INDÚSTRIAS DE TRANSFORMAÇÃO,FABRICAÇÃO DE PRODUTOS TÊXTEIS,Fabricação de tecidos de malha,Fabricação de tecidos de malha,13.0,13 - FABRICAÇÃO DE PRODUTOS TÊXTEIS,13.3 - Fabricação de tecidos de malha,13.30-8 - Fabricação de tecidos de malha
C,13,13.4,13.40-5,1340-5/01,"Estamparia e texturização em fios, tecidos, artefatos têxteis e peças do vestuário",INDÚSTRIAS DE TRANSFORMAÇÃO,FABRICAÇÃO DE PRODUTOS TÊXTEIS,"Acabamentos em fios, tecidos e artefatos têxteis","Acabamentos em fios, tecidos e artefatos têxteis",13.0,13 - FABRICAÇÃO DE PRODUTOS TÊXTEIS,"13.4 - Acabamentos em fios, tecidos e artefatos têxteis","13.40-5 - Acabamentos em fios, tecidos e artefatos têxteis"
C,13,13.4,13.40-5,1340-5/02,"Alvejamento, tingimento e torção em fios, tecidos, artefatos têxteis e peças do vestuário",INDÚSTRIAS DE TRANSFORMAÇÃO,FABRICAÇÃO DE PRODUTOS TÊXTEIS,"Acabamentos em fios, tecidos e artefatos têxteis","Acabamentos em fios, tecidos e artefatos têxteis",13.0,13 - FABRICAÇÃO DE PRODUTOS TÊXTEIS,"13.4 - Acabamentos em fios, tecidos e artefatos têxteis","13.40-5 - Acabamentos em fios, tecidos e artefatos têxteis"
C,13,13.4,13.40-5,1340-5/99,"Outros serviços de acabamento em fios, tecidos, artefatos têxteis e peças do vestuário",INDÚSTRIAS DE TRANSFORMAÇÃO,FABRICAÇÃO DE PRODUTOS TÊXTEIS,"Acabamentos em fios, tecidos e artefatos têxteis","Acabamentos em fios, tecidos e artefatos têxteis",13.0,13 - FABRICAÇÃO DE PRODUTOS TÊXTEIS,"13.4 - Acabamentos em fios, tecidos e artefatos têxteis","13.40-5 - Acabamentos em fios, tecidos e artefatos têxteis"
C,13,13.5,13.51-1,1351-1/00,Fabricação de artefatos têxteis para uso doméstico,INDÚSTRIAS DE TRANSFORMAÇÃO,FABRICAÇÃO DE PRODUTOS TÊXTEIS,"Fabricação de artefatos têxteis, exceto vestuário",Fabricação de artefatos têxteis para uso doméstico,13.0,13 - FABRICAÇÃO DE PRODUTOS TÊXTEIS,"13.5 - Fabricação de artefatos têxteis, exceto vestuário",13.51-1 - Fabricação de artefatos têxteis para uso doméstico
C,13,13.5,13.52-9,1352-9/00,Fabricação de artefatos de tapeçaria,INDÚSTRIAS DE TRANSFORMAÇÃO,FABRICAÇÃO DE PRODUTOS TÊXTEIS,"Fabricação de artefatos têxteis, exceto vestuário",Fabricação de artefatos de tapeçaria,13.0,13 - FABRICAÇÃO DE PRODUTOS TÊXTEIS,"13.5 - Fabricação de artefatos têxteis, exceto vestuário",13.52-9 - Fabricação de artefatos de tapeçaria
C,13,13.5,13.53-7,1353-7/00,Fabricação de artefatos de cordoaria,INDÚSTRIAS DE TRANSFORMAÇÃO,FABRICAÇÃO DE PRODUTOS TÊXTEIS,"Fabricação de artefatos têxteis, exceto vestuário",Fabricação de artefatos de cordoaria,13.0,13 - FABRICAÇÃO DE PRODUTOS TÊXTEIS,"13.5 - Fabricação de artefatos têxteis, exceto vestuário",13.53-7 - Fabricação de artefatos de cordoaria
C,13,13.5,13.54-5,1354-5/00,"Fabricação de tecidos especiais, inclusive artefatos",INDÚSTRIAS DE TRANSFORMAÇÃO,FABRICAÇÃO DE PRODUTOS TÊXTEIS,"Fabricação de artefatos têxteis, exceto vestuário","Fabricação de tecidos especiais, inclusive artefatos",13.0,13 - FABRICAÇÃO DE PRODUTOS TÊXTEIS,"13.5 - Fabricação de artefatos têxteis, exceto vestuário","13.54-5 - Fabricação de tecidos especiais, inclusive artefatos"
C,13,13.5,13.59-6,1359-6/00,Fabricação de outros produtos têxteis não especificados anteriormente,INDÚSTRIAS DE TRANSFORMAÇÃO,FABRICAÇÃO DE PRODUTOS TÊXTEIS,"Fabricação de artefatos têxteis, exceto vestuário",Fabricação de outros produtos têxteis não especificados anteriormente,13.0,13 - FABRICAÇÃO DE PRODUTOS TÊXTEIS,"13.5 - Fabricação de artefatos têxteis, exceto vestuário",13.59-6 - Fabricação de outros produtos têxteis não especificados anteriormente
C,14,14.1,14.11-8,1411-8/01,Confecção de roupas íntimas,INDÚSTRIAS DE TRANSFORMAÇÃO,CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,Confecção de artigos do vestuário e acessórios,Confecção de roupas íntimas,14.0,14 - CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,14.1 - Confecção de artigos do vestuário e acessórios,14.11-8 - Confecção de roupas íntimas
C,14,14.1,14.11-8,1411-8/02,Facção de roupas íntimas,INDÚSTRIAS DE TRANSFORMAÇÃO,CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,Confecção de artigos do vestuário e acessórios,Confecção de roupas íntimas,14.0,14 - CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,14.1 - Confecção de artigos do vestuário e acessórios,14.11-8 - Confecção de roupas íntimas
C,14,14.1,14.12-6,1412-6/01,"Confecção de peças do vestuário, exceto roupas íntimas e as confeccionadas sob medida",INDÚSTRIAS DE TRANSFORMAÇÃO,CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,Confecção de artigos do vestuário e acessórios,"Confecção de peças do vestuário, exceto roupas íntimas",14.0,14 - CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,14.1 - Confecção de artigos do vestuário e acessórios,"14.12-6 - Confecção de peças do vestuário, exceto roupas íntimas"
C,14,14.1,14.12-6,1412-6/02,"Confecção, sob medida, de peças do vestuário, exceto roupas íntimas",INDÚSTRIAS DE TRANSFORMAÇÃO,CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,Confecção de artigos do vestuário e acessórios,"Confecção de peças do vestuário, exceto roupas íntimas",14.0,14 - CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,14.1 - Confecção de artigos do vestuário e acessórios,"14.12-6 - Confecção de peças do vestuário, exceto roupas íntimas"
C,14,14.1,14.12-6,1412-6/03,"Facção de peças do vestuário, exceto roupas íntimas",INDÚSTRIAS DE TRANSFORMAÇÃO,CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,Confecção de artigos do vestuário e acessórios,"Confecção de peças do vestuário, exceto roupas íntimas",14.0,14 - CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,14.1 - Confecção de artigos do vestuário e acessórios,"14.12-6 - Confecção de peças do vestuário, exceto roupas íntimas"
C,14,14.1,14.13-4,1413-4/01,"Confecção de roupas profissionais, exceto sob medida",INDÚSTRIAS DE TRANSFORMAÇÃO,CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,Confecção de artigos do vestuário e acessórios,Confecção de roupas profissionais,14.0,14 - CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,14.1 - Confecção de artigos do vestuário e acessórios,14.13-4 - Confecção de roupas profissionais
C,14,14.1,14.13-4,1413-4/02,"Confecção, sob medida, de roupas profissionais",INDÚSTRIAS DE TRANSFORMAÇÃO,CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,Confecção de artigos do vestuário e acessórios,Confecção de roupas profissionais,14.0,14 - CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,14.1 - Confecção de artigos do vestuário e acessórios,14.13-4 - Confecção de roupas profissionais
C,14,14.1,14.13-4,1413-4/03,Facção de roupas profissionais,INDÚSTRIAS DE TRANSFORMAÇÃO,CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,Confecção de artigos do vestuário e acessórios,Confecção de roupas profissionais,14.0,14 - CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,14.1 - Confecção de artigos do vestuário e acessórios,14.13-4 - Confecção de roupas profissionais
C,14,14.1,14.14-2,1414-2/00,"Fabricação de acessórios do vestuário, exceto para segurança e proteção",INDÚSTRIAS DE TRANSFORMAÇÃO,CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,Confecção de artigos do vestuário e acessórios,"Fabricação de acessórios do vestuário, exceto para segurança e proteção",14.0,14 - CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,14.1 - Confecção de artigos do vestuário e acessórios,"14.14-2 - Fabricação de acessórios do vestuário, exceto para segurança e proteção"
C,14,14.2,14.21-5,1421-5/00,Fabricação de meias,INDÚSTRIAS DE TRANSFORMAÇÃO,CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,Fabricação de artigos de malharia e tricotagem,Fabricação de meias,14.0,14 - CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,14.2 - Fabricação de artigos de malharia e tricotagem,14.21-5 - Fabricação de meias
C,14,14.2,14.22-3,1422-3/00,"Fabricação de artigos do vestuário, produzidos em malharias e tricotagens, exceto meias",INDÚSTRIAS DE TRANSFORMAÇÃO,CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,Fabricação de artigos de malharia e tricotagem,"Fabricação de artigos do vestuário, produzidos em malharias e tricotagens, exceto meias",14.0,14 - CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,14.2 - Fabricação de artigos de malharia e tricotagem,"14.22-3 - Fabricação de artigos do vestuário, produzidos em malharias e tricotagens, exceto meias"
C,15,15.1,15.10-6,1510-6/00,Curtimento e outras preparações de couro,INDÚSTRIAS DE TRANSFORMAÇÃO,"PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS",Curtimento e outras preparações de couro,Curtimento e outras preparações de couro,15.0,"15 - PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS",15.1 - Curtimento e outras preparações de couro,15.10-6 - Curtimento e outras preparações de couro
C,15,15.2,15.21-1,1521-1/00,"Fabricação de artigos para viagem, bolsas e semelhantes de qualquer material",INDÚSTRIAS DE TRANSFORMAÇÃO,"PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS",Fabricação de artigos para viagem e de artefatos diversos de couro,"Fabricação de artigos para viagem, bolsas e semelhantes de qualquer material",15.0,"15 - PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS",15.2 - Fabricação de artigos para viagem e de artefatos diversos de couro,"15.21-1 - Fabricação de artigos para viagem, bolsas e semelhantes de qualquer material"
C,15,15.2,15.29-7,1529-7/00,Fabricação de artefatos de couro não especificados anteriormente,INDÚSTRIAS DE TRANSFORMAÇÃO,"PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS",Fabricação de artigos para viagem e de artefatos diversos de couro,Fabricação de artefatos de couro não especificados anteriormente,15.0,"15 - PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS",15.2 - Fabricação de artigos para viagem e de artefatos diversos de couro,15.29-7 - Fabricação de artefatos de couro não especificados anteriormente
C,15,15.3,15.31-9,1531-9/01,Fabricação de calçados de couro,INDÚSTRIAS DE TRANSFORMAÇÃO,"PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS",Fabricação de calçados,Fabricação de calçados de couro,15.0,"15 - PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS",15.3 - Fabricação de calçados,15.31-9 - Fabricação de calçados de couro
C,15,15.3,15.31-9,1531-9/02,Acabamento de calçados de couro sob contrato,INDÚSTRIAS DE TRANSFORMAÇÃO,"PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS",Fabricação de calçados,Fabricação de calçados de couro,15.0,"15 - PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS",15.3 - Fabricação de calçados,15.31-9 - Fabricação de calçados de couro
C,15,15.3,15.32-7,1532-7/00,Fabricação de tênis de qualquer material,INDÚSTRIAS DE TRANSFORMAÇÃO,"PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS",Fabricação de calçados,Fabricação de tênis de qualquer material,15.0,"15 - PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS",15.3 - Fabricação de calçados,15.32-7 - Fabricação de tênis de qualquer material
C,15,15.3,15.33-5,1533-5/00,Fabricação de calçados de material sintético,INDÚSTRIAS DE TRANSFORMAÇÃO,"PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS",Fabricação de calçados,Fabricação de calçados de material sintético,15.0,"15 - PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS",15.3 - Fabricação de calçados,15.33-5 - Fabricação de calçados de material sintético
C,15,15.3,15.39-4,1539-4/00,"Fabricação de calçados de materiais não especificados
anteriormente",INDÚSTRIAS DE TRANSFORMAÇÃO,"PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS",Fabricação de calçados,Fabricação de calçados de materiais não especificados anteriormente,15.0,"15 - PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS",15.3 - Fabricação de calçados,15.39-4 - Fabricação de calçados de materiais não especificados anteriormente
C,15,15.4,15.40-8,1540-8/00,"Fabricação de partes para calçados, de qualquer material",INDÚSTRIAS DE TRANSFORMAÇÃO,"PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS","Fabricação de partes para calçados, de qualquer material","Fabricação de partes para calçados, de qualquer material",15.0,"15 - PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS","15.4 - Fabricação de partes para calçados, de qualquer material","15.40-8 - Fabricação de partes para calçados, de qualquer material"
C,16,16.1,16.10-2,1610-2/03,Serrarias com desdobramento de madeira em bruto,INDÚSTRIAS DE TRANSFORMAÇÃO,FABRICAÇÃO DE PRODUTOS DE MADEIRA,Desdobramento de madeira,Desdobramento de madeira,16.0,16 - FABRICAÇÃO DE PRODUTOS DE MADEIRA,16.1 - Desdobramento de madeira,16.10-2 - Desdobramento de madeira
C,16,16.1,16.10-2,1610-2/04,Serrarias sem desdobramento de madeira em bruto - Resseragem,INDÚSTRIAS DE TRANSFORMAÇÃO,FABRICAÇÃO DE PRODUTOS DE MADEIRA,Desdobramento de madeira,Desdobramento de madeira,16.0,16 - FABRICAÇÃO DE PRODUTOS DE MADEIRA,16.1 - Desdobramento de madeira,16.10-2 - Desdobramento de madeira
C,16,16.1,16.10-2,1610-2/05,Serviço de tratamento de madeira realizado sob contrato,INDÚSTRIAS DE TRANSFORMAÇÃO,FABRICAÇÃO DE PRODUTOS DE MADEIRA,Desdobramento de madeira,Desdobramento de madeira,16.0,16 - FABRICAÇÃO DE PRODUTOS DE MADEIRA,16.1 - Desdobramento de madeira,16.10-2 - Desdobramento de madeira
C,16,16.2,16.21-8,1621-8/00,"Fabricação de madeira laminada e de chapas de madeira compensada, prensada e aglomerada",INDÚSTRIAS DE TRANSFORMAÇÃO,FABRICAÇÃO DE PRODUTOS DE MADEIRA,"Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis","Fabricação de madeira laminada e de chapas de madeira compensada, prensada e aglomerada",16.0,16 - FABRICAÇÃO DE PRODUTOS DE MADEIRA,"16.2 - Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis","16.21-8 - Fabricação de madeira laminada e de chapas de madeira compensada, prensada e aglomerada"
C,16,16.2,16.22-6,1622-6/01,Fabricação de casas de madeira pré-fabricadas,INDÚSTRIAS DE TRANSFORMAÇÃO,FABRICAÇÃO DE PRODUTOS DE MADEIRA,"Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis",Fabricação de estruturas de madeira e de artigos de carpintaria para construção,16.0,16 - FABRICAÇÃO DE PRODUTOS DE MADEIRA,"16.2 - Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis",16.22-6 - Fabricação de estruturas de madeira e de artigos de carpintaria para construção
C,16,16.2,16.22-6,1622-6/02,Fabricação de esquadrias de madeira e de peças de madeira para instalações industriais e comerciais,INDÚSTRIAS DE TRANSFORMAÇÃO,FABRICAÇÃO DE PRODUTOS DE MADEIRA,"Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis",Fabricação de estruturas de madeira e de artigos de carpintaria para construção,16.0,16 - FABRICAÇÃO DE PRODUTOS DE MADEIRA,"16.2 - Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis",16.22-6 - Fabricação de estruturas de madeira e de artigos de carpintaria para construção
C,16,16.2,16.22-6,1622-6/99,Fabricação de outros artigos de carpintaria para construção,INDÚSTRIAS DE TRANSFORMAÇÃO,FABRICAÇÃO DE PRODUTOS DE MADEIRA,"Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis",Fabricação de estruturas de madeira e de artigos de carpintaria para construção,16.0,16 - FABRICAÇÃO DE PRODUTOS DE MADEIRA,"16.2 - Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis",16.22-6 - Fabricação de estruturas de madeira e de artigos de carpintaria para construção
C,16,16.2,16.23-4,1623-4/00,Fabricação de artefatos de tanoaria e de embalagens de madeira,INDÚSTRIAS DE TRANSFORMAÇÃO,FABRICAÇÃO DE PRODUTOS DE MADEIRA,"Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis",Fabricação de artefatos de tanoaria e de embalagens de madeira,16.0,16 - FABRICAÇÃO DE PRODUTOS DE MADEIRA,"16.2 - Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis",16.23-4 - Fabricação de artefatos de tanoaria e de embalagens de madeira
C,16,16.2,16.29-3,1629-3/01,"Fabricação de artefatos diversos de madeira, exceto móveis",INDÚSTRIAS DE TRANSFORMAÇÃO,FABRICAÇÃO DE PRODUTOS DE MADEIRA,"Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis","Fabricação de artefatos de madeira, palha, cortiça, vime e material trançado não especificados anteriormente, exceto
móveis",16.0,16 - FABRICAÇÃO DE PRODUTOS DE MADEIRA,"16.2 - Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis","16.29-3 - Fabricação de artefatos de madeira, palha, cortiça, vime e material trançado não especificados anteriormente, exceto
móveis"
C,16,16.2,16.29-3,1629-3/02,"Fabricação de artefatos diversos de cortiça, bambu, palha, vime e outros materiais trançados, exceto móveis",INDÚSTRIAS DE TRANSFORMAÇÃO,FABRICAÇÃO DE PRODUTOS DE MADEIRA,"Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis","Fabricação de artefatos de madeira, palha, cortiça, vime e material trançado não especificados anteriormente, exceto
móveis",16.0,16 - FABRICAÇÃO DE PRODUTOS DE MADEIRA,"16.2 - Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis","16.29-3 - Fabricação de artefatos de madeira, palha, cortiça, vime e material trançado não especificados anteriormente, exceto
móveis"
C,17,17.1,17.10-9,1710-9/00,Fabricação de celulose e outras pastas para a fabricação de papel,INDÚSTRIAS DE TRANSFORMAÇÃO,"FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL",Fabricação de celulose e outras pastas para a fabricação de papel,Fabricação de celulose e outras pastas para a fabricação de papel,17.0,"17 - FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL",17.1 - Fabricação de celulose e outras pastas para a fabricação de papel,17.10-9 - Fabricação de celulose e outras pastas para a fabricação de papel
C,17,17.2,17.21-4,1721-4/00,Fabricação de papel,INDÚSTRIAS DE TRANSFORMAÇÃO,"FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","Fabricação de papel, cartolina e papel-cartão",Fabricação de papel,17.0,"17 - FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","17.2 - Fabricação de papel, cartolina e papel-cartão",17.21-4 - Fabricação de papel
C,17,17.2,17.22-2,1722-2/00,Fabricação de cartolina e papel-cartão,INDÚSTRIAS DE TRANSFORMAÇÃO,"FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","Fabricação de papel, cartolina e papel-cartão",Fabricação de cartolina e papel-cartão,17.0,"17 - FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","17.2 - Fabricação de papel, cartolina e papel-cartão",17.22-2 - Fabricação de cartolina e papel-cartão
C,17,17.3,17.31-1,1731-1/00,Fabricação de embalagens de papel,INDÚSTRIAS DE TRANSFORMAÇÃO,"FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","Fabricação de embalagens de papel, cartolina, papel-cartão e papelão ondulado",Fabricação de embalagens de papel,17.0,"17 - FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","17.3 - Fabricação de embalagens de papel, cartolina, papel-cartão e papelão ondulado",17.31-1 - Fabricação de embalagens de papel
C,17,17.3,17.32-0,1732-0/00,Fabricação de embalagens de cartolina e papel-cartão,INDÚSTRIAS DE TRANSFORMAÇÃO,"FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","Fabricação de embalagens de papel, cartolina, papel-cartão e papelão ondulado",Fabricação de embalagens de cartolina e papel-cartão,17.0,"17 - FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","17.3 - Fabricação de embalagens de papel, cartolina, papel-cartão e papelão ondulado",17.32-0 - Fabricação de embalagens de cartolina e papel-cartão
